steps,rewards,epsilon
360,0.0,0.97624
720,0.0,0.94825
1080,0.0,0.92112
1440,0.0,0.89482
1800,0.0,0.86934
2160,0.0,0.84464
2520,0.0,0.82069
2880,0.0,0.79749
3240,0.0,0.775
3600,0.0,0.7532
3960,0.0,0.73208
4320,0.0,0.7116
4680,0.0,0.69176
5040,0.0,0.67252
5400,0.0,0.65388
5760,0.0,0.63581
6120,0.0,0.6183
6480,0.0,0.60132
6840,0.0,0.58487
7200,0.0,0.56893
7414,0.465,0.55968
7774,0.0,0.54452
8134,0.0,0.52981
8426,0.27,0.51822
8786,0.0,0.50433
9146,0.0,0.49086
9506,0.0,0.47781
9866,0.0,0.46516
10226,0.0,0.4529
10586,0.0,0.44102
10946,0.0,0.42951
11306,0.0,0.41834
11548,0.395,0.41103
11619,0.8225,0.40892
11979,0.0,0.39839
12194,0.4625,0.39226
12227,0.9175,0.39133
12293,0.835,0.38947
12389,0.76,0.38679
12448,0.8525,0.38516
12496,0.88,0.38383
12564,0.83,0.38197
12665,0.7475,0.37922
12780,0.7125,0.37611
12839,0.8525,0.37453
12869,0.925,0.37373
12884,0.9625,0.37333
12937,0.8675,0.37193
12964,0.9325,0.37121
12988,0.94,0.37058
13057,0.8275,0.36876
13112,0.8625,0.36732
13135,0.9425,0.36672
13157,0.945,0.36615
13189,0.92,0.36532
13218,0.9275,0.36457
13237,0.9525,0.36408
13318,0.7975,0.362
13347,0.9275,0.36125
13362,0.9625,0.36087
13392,0.925,0.36011
13413,0.9475,0.35957
13447,0.915,0.35871
13467,0.95,0.3582
13482,0.9625,0.35782
13521,0.9025,0.35684
13534,0.9675,0.35651
13568,0.915,0.35566
13621,0.8675,0.35433
13648,0.9325,0.35366
13665,0.9575,0.35324
13692,0.9325,0.35257
13792,0.75,0.3501
13813,0.9475,0.34958
13886,0.8175,0.34779
13968,0.795,0.3458
14061,0.7675,0.34356
14075,0.965,0.34322
14115,0.9,0.34226
14133,0.955,0.34183
14180,0.8825,0.34071
14210,0.925,0.34
14236,0.935,0.33938
14259,0.9425,0.33884
14275,0.96,0.33846
14330,0.8625,0.33717
14351,0.9475,0.33668
14378,0.9325,0.33604
14403,0.9375,0.33546
14430,0.9325,0.33483
14477,0.8825,0.33374
14495,0.955,0.33332
14512,0.9575,0.33293
14560,0.88,0.33182
14582,0.945,0.33132
14606,0.94,0.33077
14652,0.885,0.32971
14668,0.96,0.32935
14728,0.85,0.32798
14749,0.9475,0.32751
14778,0.9275,0.32685
14848,0.825,0.32528
14879,0.9225,0.32458
14895,0.96,0.32423
14928,0.9175,0.32349
14977,0.8775,0.3224
14990,0.9675,0.32211
15006,0.96,0.32176
15026,0.95,0.32131
15053,0.9325,0.32072
15075,0.945,0.32023
15095,0.95,0.31979
15114,0.9525,0.31938
15128,0.965,0.31907
15142,0.965,0.31876
15175,0.9175,0.31804
15193,0.955,0.31765
15224,0.9225,0.31698
15255,0.9225,0.3163
15312,0.8575,0.31507
15338,0.935,0.31451
15352,0.965,0.31421
15384,0.92,0.31353
15402,0.955,0.31314
15430,0.93,0.31254
15458,0.93,0.31195
15472,0.965,0.31165
15504,0.92,0.31097
15528,0.94,0.31046
15550,0.945,0.31
15575,0.9375,0.30947
15587,0.97,0.30922
15609,0.945,0.30875
15624,0.9625,0.30844
15646,0.945,0.30798
15698,0.87,0.30689
15793,0.7625,0.30492
15843,0.875,0.30389
15888,0.8875,0.30296
15965,0.8075,0.30139
16052,0.7825,0.29962
16084,0.92,0.29898
16258,0.565,0.2955
16280,0.945,0.29506
16313,0.9175,0.29441
16330,0.9575,0.29407
16432,0.745,0.29207
16792,0.0,0.28514
16887,0.7625,0.28334
16962,0.8125,0.28194
16986,0.94,0.28149
17020,0.915,0.28086
17081,0.8475,0.27973
17149,0.83,0.27848
17194,0.8875,0.27765
17257,0.8425,0.2765
17282,0.9375,0.27605
17314,0.92,0.27546
17330,0.96,0.27518
17363,0.9175,0.27458
17391,0.93,0.27407
17414,0.9425,0.27366
17470,0.86,0.27266
17495,0.9375,0.27221
17521,0.935,0.27175
17543,0.945,0.27136
17557,0.965,0.27111
17574,0.9575,0.27081
17592,0.955,0.27049
17624,0.92,0.26992
17637,0.9675,0.2697
17658,0.9475,0.26933
17675,0.9575,0.26903
17783,0.73,0.26714
17804,0.9475,0.26678
17834,0.925,0.26625
17871,0.9075,0.26562
17900,0.9275,0.26512
17912,0.97,0.26491
17925,0.9675,0.26469
17940,0.9625,0.26443
17951,0.9725,0.26424
17967,0.96,0.26397
17982,0.9625,0.26371
17995,0.9675,0.26349
18078,0.7925,0.26207
18101,0.9425,0.26169
18121,0.95,0.26135
18139,0.955,0.26104
18167,0.93,0.26057
18206,0.9025,0.25992
18221,0.9625,0.25967
18232,0.9725,0.25948
18252,0.95,0.25915
18263,0.9725,0.25896
18277,0.965,0.25873
18294,0.9575,0.25845
18309,0.9625,0.2582
18334,0.9375,0.25778
18347,0.9675,0.25757
18373,0.935,0.25714
18387,0.965,0.25691
18420,0.9175,0.25636
18442,0.945,0.256
18455,0.9675,0.25579
18467,0.97,0.25559
18487,0.95,0.25526
18499,0.97,0.25507
18521,0.945,0.25471
18563,0.895,0.25402
18579,0.96,0.25376
18597,0.955,0.25347
18614,0.9575,0.2532
18628,0.965,0.25297
18643,0.9625,0.25273
18664,0.9475,0.25239
18679,0.9625,0.25215
18719,0.9,0.25151
18744,0.9375,0.25111
18761,0.9575,0.25083
18778,0.9575,0.25056
18804,0.935,0.25015
18821,0.9575,0.24988
18843,0.945,0.24953
18862,0.9525,0.24923
18881,0.9525,0.24893
18896,0.9625,0.24869
18907,0.9725,0.24852
18940,0.9175,0.248
18954,0.965,0.24778
18967,0.9675,0.24757
18985,0.955,0.24729
18999,0.965,0.24707
19027,0.93,0.24663
19045,0.955,0.24635
19058,0.9675,0.24615
19075,0.9575,0.24589
19090,0.9625,0.24565
19114,0.94,0.24528
19131,0.9575,0.24502
19150,0.9525,0.24472
19167,0.9575,0.24446
19185,0.955,0.24418
19199,0.965,0.24397
19212,0.9675,0.24377
19224,0.97,0.24358
19236,0.97,0.2434
19252,0.96,0.24316
19264,0.97,0.24297
19284,0.95,0.24267
19298,0.965,0.24245
19316,0.955,0.24218
19335,0.9525,0.24189
19359,0.94,0.24152
19377,0.955,0.24125
19393,0.96,0.24101
19431,0.905,0.24044
19455,0.94,0.24007
19472,0.9575,0.23982
19491,0.9525,0.23953
19510,0.9525,0.23925
19531,0.9475,0.23894
19545,0.965,0.23873
19564,0.9525,0.23844
19576,0.97,0.23826
19591,0.9625,0.23804
19605,0.965,0.23783
19616,0.9725,0.23767
19632,0.96,0.23743
19644,0.97,0.23726
19657,0.9675,0.23706
19670,0.9675,0.23687
19686,0.96,0.23664
19698,0.97,0.23646
19710,0.97,0.23628
19727,0.9575,0.23603
19740,0.9675,0.23584
19762,0.945,0.23552
19795,0.9175,0.23504
19813,0.955,0.23477
19846,0.9175,0.23429
19870,0.94,0.23394
19887,0.9575,0.2337
19917,0.925,0.23326
19950,0.9175,0.23279
19969,0.9525,0.23251
19992,0.9425,0.23218
20009,0.9575,0.23194
20026,0.9575,0.2317
20049,0.9425,0.23137
20072,0.9425,0.23104
20083,0.9725,0.23088
20094,0.9725,0.23073
20107,0.9675,0.23054
20121,0.965,0.23034
20135,0.965,0.23014
20149,0.965,0.22995
20166,0.9575,0.2297
20178,0.97,0.22954
20189,0.9725,0.22938
20201,0.97,0.22921
20215,0.965,0.22901
20228,0.9675,0.22883
20244,0.96,0.22861
20262,0.955,0.22835
20279,0.9575,0.22811
20300,0.9475,0.22782
20315,0.9625,0.22761
20327,0.97,0.22744
20339,0.97,0.22728
20357,0.955,0.22703
20368,0.9725,0.22687
20383,0.9625,0.22667
20402,0.9525,0.2264
20428,0.935,0.22604
20445,0.9575,0.22581
20465,0.95,0.22553
20488,0.9425,0.22521
20517,0.9275,0.22482
20533,0.96,0.2246
20551,0.955,0.22435
20569,0.955,0.2241
20588,0.9525,0.22385
20613,0.9375,0.22351
20664,0.8725,0.22281
20679,0.9625,0.22261
20706,0.9325,0.22225
20796,0.775,0.22104
20824,0.93,0.22066
20901,0.8075,0.21964
20918,0.9575,0.21941
20941,0.9425,0.21911
20952,0.9725,0.21896
20972,0.95,0.2187
21004,0.92,0.21828
21022,0.955,0.21804
21056,0.915,0.21759
21084,0.93,0.21723
21096,0.97,0.21707
21134,0.905,0.21658
21162,0.93,0.21621
21177,0.9625,0.21602
21213,0.91,0.21555
21228,0.9625,0.21536
21249,0.9475,0.21509
21268,0.9525,0.21485
21292,0.94,0.21454
21314,0.945,0.21426
21340,0.935,0.21392
21370,0.925,0.21354
21397,0.9325,0.2132
21418,0.9475,0.21293
21453,0.9125,0.21249
21475,0.945,0.21221
21512,0.9075,0.21174
21530,0.955,0.21152
21542,0.97,0.21137
21553,0.9725,0.21123
21569,0.96,0.21103
21590,0.9475,0.21077
21609,0.9525,0.21053
21654,0.8875,0.20997
21676,0.945,0.20969
21696,0.95,0.20945
21707,0.9725,0.20931
21724,0.9575,0.2091
21736,0.97,0.20895
21749,0.9675,0.20879
21774,0.9375,0.20848
21787,0.9675,0.20832
21809,0.945,0.20805
21834,0.9375,0.20775
21853,0.9525,0.20752
21864,0.9725,0.20738
21878,0.965,0.20721
21896,0.955,0.20699
21908,0.97,0.20685
21922,0.965,0.20668
21937,0.9625,0.20649
21952,0.9625,0.20631
21964,0.97,0.20617
21977,0.9675,0.20601
21991,0.965,0.20584
22005,0.965,0.20567
22021,0.96,0.20548
22039,0.955,0.20526
22052,0.9675,0.20511
22063,0.9725,0.20497
22097,0.915,0.20457
22110,0.9675,0.20441
22128,0.955,0.2042
22146,0.955,0.20398
22162,0.96,0.20379
22174,0.97,0.20365
22186,0.97,0.20351
22201,0.9625,0.20333
22219,0.955,0.20312
22234,0.9625,0.20294
22250,0.96,0.20275
22268,0.955,0.20254
22290,0.945,0.20228
22301,0.9725,0.20215
22317,0.96,0.20196
22333,0.96,0.20177
22348,0.9625,0.2016
22364,0.96,0.20141
22380,0.96,0.20123
22393,0.9675,0.20107
22411,0.955,0.20086
22425,0.965,0.2007
22446,0.9475,0.20046
22457,0.9725,0.20033
22478,0.9475,0.20009
22499,0.9475,0.19984
22512,0.9675,0.19969
22527,0.9625,0.19952
22538,0.9725,0.19939
22549,0.9725,0.19927
22568,0.9525,0.19905
22581,0.9675,0.1989
22594,0.9675,0.19875
22609,0.9625,0.19858
22621,0.97,0.19844
22648,0.9325,0.19813
22660,0.97,0.198
22673,0.9675,0.19785
22694,0.9475,0.19761
22706,0.97,0.19748
22723,0.9575,0.19728
22738,0.9625,0.19711
22752,0.965,0.19695
22766,0.965,0.1968
22777,0.9725,0.19667
22789,0.97,0.19654
22802,0.9675,0.19639
22821,0.9525,0.19618
22835,0.965,0.19602
22860,0.9375,0.19574
22871,0.9725,0.19562
22883,0.97,0.19548
22895,0.97,0.19535
22914,0.9525,0.19514
22931,0.9575,0.19495
22943,0.97,0.19482
22960,0.9575,0.19463
22971,0.9725,0.1945
22983,0.97,0.19437
22997,0.965,0.19422
23018,0.9475,0.19398
23033,0.9625,0.19382
23046,0.9675,0.19368
23060,0.965,0.19352
23073,0.9675,0.19338
23086,0.9675,0.19324
23104,0.955,0.19304
23119,0.9625,0.19287
23132,0.9675,0.19273
23146,0.965,0.19258
23167,0.9475,0.19235
23185,0.955,0.19215
23197,0.97,0.19202
23208,0.9725,0.1919
23225,0.9575,0.19172
23237,0.97,0.19159
23252,0.9625,0.19143
23263,0.9725,0.19131
23276,0.9675,0.19117
23296,0.95,0.19095
23307,0.9725,0.19083
23327,0.95,0.19062
23340,0.9675,0.19048
23360,0.95,0.19027
23374,0.965,0.19012
23387,0.9675,0.18998
23398,0.9725,0.18986
23414,0.96,0.18969
23425,0.9725,0.18957
23440,0.9625,0.18941
23452,0.97,0.18928
23467,0.9625,0.18912
23478,0.9725,0.18901
23493,0.9625,0.18885
23509,0.96,0.18868
23523,0.965,0.18853
23535,0.97,0.1884
23552,0.9575,0.18823
23563,0.9725,0.18811
23577,0.965,0.18796
23589,0.97,0.18784
23601,0.97,0.18771
23622,0.9475,0.18749
23650,0.93,0.1872
23662,0.97,0.18707
23675,0.9675,0.18694
23690,0.9625,0.18678
23702,0.97,0.18665
23716,0.965,0.18651
23735,0.9525,0.18631
23750,0.9625,0.18616
23763,0.9675,0.18602
23777,0.965,0.18588
23789,0.97,0.18575
23801,0.97,0.18563
23815,0.965,0.18549
23830,0.9625,0.18533
23843,0.9675,0.1852
23865,0.945,0.18497
23879,0.965,0.18483
23890,0.9725,0.18472
23901,0.9725,0.1846
23924,0.9425,0.18437
23946,0.945,0.18414
23957,0.9725,0.18403
23971,0.965,0.18389
23987,0.96,0.18373
23999,0.97,0.18361
24013,0.965,0.18346
24027,0.965,0.18332
24039,0.97,0.1832
24053,0.965,0.18306
24081,0.93,0.18278
24096,0.9625,0.18263
24108,0.97,0.18251
24122,0.965,0.18237
24136,0.965,0.18222
24148,0.97,0.1821
24160,0.97,0.18198
24173,0.9675,0.18185
24189,0.96,0.1817
24201,0.97,0.18158
24218,0.9575,0.18141
24235,0.9575,0.18124
24246,0.9725,0.18113
24259,0.9675,0.181
24271,0.97,0.18088
24284,0.9675,0.18075
24299,0.9625,0.1806
24310,0.9725,0.1805
24330,0.95,0.1803
24343,0.9675,0.18017
24354,0.9725,0.18006
24366,0.97,0.17994
24382,0.96,0.17979
24396,0.965,0.17965
24413,0.9575,0.17948
24426,0.9675,0.17936
24437,0.9725,0.17925
24448,0.9725,0.17914
24461,0.9675,0.17902
24477,0.96,0.17886
24492,0.9625,0.17871
24506,0.965,0.17858
24517,0.9725,0.17847
24531,0.965,0.17834
24544,0.9675,0.17821
24560,0.96,0.17806
24573,0.9675,0.17793
24589,0.96,0.17778
24606,0.9575,0.17761
24621,0.9625,0.17747
24634,0.9675,0.17734
24647,0.9675,0.17722
24659,0.97,0.1771
24671,0.97,0.17699
24686,0.9625,0.17685
24703,0.9575,0.17668
24715,0.97,0.17657
24726,0.9725,0.17646
24743,0.9575,0.1763
24759,0.96,0.17615
24775,0.96,0.176
24786,0.9725,0.17589
24799,0.9675,0.17577
24820,0.9475,0.17557
24831,0.9725,0.17547
24847,0.96,0.17532
24863,0.96,0.17517
24876,0.9675,0.17505
24897,0.9475,0.17485
24909,0.97,0.17474
24922,0.9675,0.17461
24933,0.9725,0.17451
24949,0.96,0.17436
24962,0.9675,0.17424
24974,0.97,0.17413
24988,0.965,0.174
25000,0.97,0.17389
25011,0.9725,0.17379
25028,0.9575,0.17363
25039,0.9725,0.17353
25052,0.9675,0.17341
25067,0.9625,0.17327
25079,0.97,0.17316
25092,0.9675,0.17304
25105,0.9675,0.17292
25119,0.965,0.17279
25130,0.9725,0.17269
25146,0.96,0.17254
25160,0.965,0.17241
25173,0.9675,0.17229
25189,0.96,0.17215
25204,0.9625,0.17201
25218,0.965,0.17188
25232,0.965,0.17175
25248,0.96,0.17161
25259,0.9725,0.17151
25270,0.9725,0.17141
25293,0.9425,0.1712
25305,0.97,0.17109
25319,0.965,0.17096
25342,0.9425,0.17076
25353,0.9725,0.17066
25372,0.9525,0.17049
25385,0.9675,0.17037
25398,0.9675,0.17025
25409,0.9725,0.17015
25430,0.9475,0.16997
25444,0.965,0.16984
25456,0.97,0.16973
25472,0.96,0.16959
25488,0.96,0.16945
25501,0.9675,0.16933
25515,0.965,0.16921
25531,0.96,0.16907
25546,0.9625,0.16893
25558,0.97,0.16883
25569,0.9725,0.16873
25587,0.955,0.16857
25599,0.97,0.16846
25616,0.9575,0.16831
25635,0.9525,0.16815
25656,0.9475,0.16796
25676,0.95,0.16779
25688,0.97,0.16768
25708,0.95,0.16751
25721,0.9675,0.16739
25732,0.9725,0.1673
25745,0.9675,0.16718
25763,0.955,0.16703
25778,0.9625,0.1669
25789,0.9725,0.1668
25804,0.9625,0.16667
25819,0.9625,0.16654
25835,0.96,0.1664
25846,0.9725,0.16631
25857,0.9725,0.16621
25870,0.9675,0.1661
25888,0.955,0.16595
25900,0.97,0.16584
25912,0.97,0.16574
25926,0.965,0.16562
25937,0.9725,0.16553
25949,0.97,0.16542
25961,0.97,0.16532
25975,0.965,0.1652
25992,0.9575,0.16506
26004,0.97,0.16495
26029,0.9375,0.16474
26041,0.97,0.16464
26055,0.965,0.16452
26066,0.9725,0.16443
26077,0.9725,0.16433
26091,0.965,0.16422
26107,0.96,0.16408
26123,0.96,0.16395
26135,0.97,0.16384
26150,0.9625,0.16372
26226,0.81,0.16308
26238,0.97,0.16298
26254,0.96,0.16285
26266,0.97,0.16275
26278,0.97,0.16265
26324,0.885,0.16227
26348,0.94,0.16207
26359,0.9725,0.16198
26370,0.9725,0.16189
26383,0.9675,0.16178
26395,0.97,0.16168
26408,0.9675,0.16157
26421,0.9675,0.16147
26436,0.9625,0.16134
26450,0.965,0.16123
26461,0.9725,0.16114
26474,0.9675,0.16103
26485,0.9725,0.16094
26500,0.9625,0.16082
26511,0.9725,0.16073
26522,0.9725,0.16064
26533,0.9725,0.16055
26549,0.96,0.16042
26564,0.9625,0.1603
26578,0.965,0.16019
26592,0.965,0.16007
26605,0.9675,0.15997
26616,0.9725,0.15988
26630,0.965,0.15977
26644,0.965,0.15965
26657,0.9675,0.15955
26672,0.9625,0.15943
26683,0.9725,0.15934
26698,0.9625,0.15922
26709,0.9725,0.15913
26720,0.9725,0.15904
26731,0.9725,0.15895
26742,0.9725,0.15887
26758,0.96,0.15874
26770,0.97,0.15864
26787,0.9575,0.15851
26799,0.97,0.15841
26811,0.97,0.15832
26828,0.9575,0.15818
26847,0.9525,0.15803
26862,0.9625,0.15791
26876,0.965,0.1578
26891,0.9625,0.15768
26909,0.955,0.15754
26922,0.9675,0.15744
26936,0.965,0.15733
26949,0.9675,0.15723
26971,0.945,0.15706
26984,0.9675,0.15695
26996,0.97,0.15686
27009,0.9675,0.15676
27020,0.9725,0.15667
27031,0.9725,0.15659
27042,0.9725,0.1565
27055,0.9675,0.1564
27068,0.9675,0.1563
27082,0.965,0.15619
27095,0.9675,0.15609
27107,0.97,0.156
27121,0.965,0.15589
27141,0.95,0.15573
27153,0.97,0.15564
27170,0.9575,0.15551
27184,0.965,0.1554
27200,0.96,0.15528
27211,0.9725,0.1552
27224,0.9675,0.1551
27240,0.96,0.15497
27252,0.97,0.15488
27267,0.9625,0.15477
27278,0.9725,0.15468
27290,0.97,0.15459
27301,0.9725,0.15451
27313,0.97,0.15442
27325,0.97,0.15433
27336,0.9725,0.15424
27350,0.965,0.15414
27362,0.97,0.15404
27375,0.9675,0.15395
27387,0.97,0.15386
27401,0.965,0.15375
27414,0.9675,0.15365
27428,0.965,0.15355
27439,0.9725,0.15346
27454,0.9625,0.15335
27465,0.9725,0.15327
27480,0.9625,0.15316
27491,0.9725,0.15307
27504,0.9675,0.15298
27517,0.9675,0.15288
27529,0.97,0.15279
27544,0.9625,0.15268
27560,0.96,0.15256
27573,0.9675,0.15246
27584,0.9725,0.15238
27602,0.955,0.15225
27613,0.9725,0.15217
27629,0.96,0.15205
27643,0.965,0.15194
27658,0.9625,0.15183
27671,0.9675,0.15174
27684,0.9675,0.15164
27696,0.97,0.15155
27710,0.965,0.15145
27724,0.965,0.15135
27739,0.9625,0.15124
27750,0.9725,0.15116
27766,0.96,0.15104
27778,0.97,0.15095
27795,0.9575,0.15083
27809,0.965,0.15073
27820,0.9725,0.15065
27834,0.965,0.15054
27848,0.965,0.15044
27859,0.9725,0.15036
27870,0.9725,0.15028
27885,0.9625,0.15018
27898,0.9675,0.15008
28074,0.56,0.14882
28085,0.9725,0.14874
28097,0.97,0.14866
28110,0.9675,0.14856
28126,0.96,0.14845
28137,0.9725,0.14837
28149,0.97,0.14829
28162,0.9675,0.1482
28174,0.97,0.14811
28187,0.9675,0.14802
28199,0.97,0.14793
28212,0.9675,0.14784
28224,0.97,0.14776
28242,0.955,0.14763
28256,0.965,0.14753
28268,0.97,0.14745
28283,0.9625,0.14735
28294,0.9725,0.14727
28307,0.9675,0.14718
28318,0.9725,0.1471
28329,0.9725,0.14703
28343,0.965,0.14693
28360,0.9575,0.14681
28373,0.9675,0.14672
28385,0.97,0.14664
28408,0.9425,0.14648
28419,0.9725,0.1464
28432,0.9675,0.14631
28444,0.97,0.14623
28455,0.9725,0.14615
28471,0.96,0.14604
28487,0.96,0.14593
28509,0.945,0.14578
28522,0.9675,0.14569
28535,0.9675,0.1456
28546,0.9725,0.14553
28560,0.965,0.14543
28573,0.9675,0.14534
28584,0.9725,0.14527
28599,0.9625,0.14517
28615,0.96,0.14506
28628,0.9675,0.14497
28642,0.965,0.14488
28653,0.9725,0.1448
28666,0.9675,0.14471
28681,0.9625,0.14461
28698,0.9575,0.1445
28709,0.9725,0.14442
28721,0.97,0.14434
28735,0.965,0.14425
28751,0.96,0.14414
28763,0.97,0.14406
